Created with UCDetector 1.10.0	2016-05-14 13:33:23	http://www.ucdetector.org/	
net.sf.freecol.common.model.StringTemplate.getTagName(StringTemplate.java:679)	Change visibility of Method "StringTemplate.getTagName()" to private	StringTemplate.getTagName()	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Movable.<init>(Movable.java:27)	Change visibility of Interface "Movable" to default - May cause compile errors!	Movable	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GoodsLocation.GoodsLocation(GoodsLocation.java:55)	Change visibility of Constructor "GoodsLocation.GoodsLocation(Game)" to default	GoodsLocation.GoodsLocation(Game)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GoodsLocation.GoodsLocation(GoodsLocation.java:65)	Change visibility of Constructor "GoodsLocation.GoodsLocation(Game,String)" to default	GoodsLocation.GoodsLocation(Game,String)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GoodsLocation.addGoods(GoodsLocation.java:92)	Method "GoodsLocation.addGoods(List<AbstractGoods>)" has 0 references	GoodsLocation.addGoods(List<AbstractGoods>)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.GoodsLocation.containsGoods(GoodsLocation.java:136)	Change visibility of Method "GoodsLocation.containsGoods(List<AbstractGoods>)" to default	GoodsLocation.containsGoods(List<AbstractGoods>)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TradeItem.TradeItem(TradeItem.java:50)	Change visibility of Constructor "TradeItem.TradeItem(Game,String,Player,Player)" to default	TradeItem.TradeItem(Game,String,Player,Player)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TradeItem.TradeItem(TradeItem.java:64)	Change visibility of Constructor "TradeItem.TradeItem(Game,FreeColXMLReader)" to default	TradeItem.TradeItem(Game,FreeColXMLReader)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TradeItem.getOther(TradeItem.java:113)	Change visibility of Method "TradeItem.getOther(Player)" to default	TradeItem.getOther(Player)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.PlayerExploredTile.<init>(PlayerExploredTile.java:43)	Change visibility of Class "PlayerExploredTile" to default - May cause compile errors!	PlayerExploredTile	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.PlayerExploredTile.PlayerExploredTile(PlayerExploredTile.java:94)	Constructor "PlayerExploredTile.PlayerExploredTile(Game,Player,Tile)" has 0 references	PlayerExploredTile.PlayerExploredTile(Game,Player,Tile)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.PlayerExploredTile.PlayerExploredTile(PlayerExploredTile.java:106)	Constructor "PlayerExploredTile.PlayerExploredTile(Game,String)" has 0 references	PlayerExploredTile.PlayerExploredTile(Game,String)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.PlayerExploredTile.fixCache(PlayerExploredTile.java:140)	Change visibility of Method "PlayerExploredTile.fixCache()" to default	PlayerExploredTile.fixCache()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.PlayerExploredTile.getTagName(PlayerExploredTile.java:373)	Change visibility of Method "PlayerExploredTile.getTagName()" to default	PlayerExploredTile.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Settlement.Settlement(Settlement.java:78)	Change visibility of Constructor "Settlement.Settlement(Game,Player,String,Tile)" to default	Settlement.Settlement(Game,Player,String,Tile)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Settlement.Settlement(Settlement.java:95)	Change visibility of Constructor "Settlement.Settlement(Game,String)" to default	Settlement.Settlement(Game,String)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Settlement.addTile(Settlement.java:173)	Change visibility of Method "Settlement.addTile(Tile)" to default	Settlement.addTile(Tile)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Settlement.removeTile(Settlement.java:182)	Change visibility of Method "Settlement.removeTile(Tile)" to default	Settlement.removeTile(Tile)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Settlement.getConsumptionOf(Settlement.java:340)	Change visibility of Method "Settlement.getConsumptionOf(List<GoodsType>)" to private	Settlement.getConsumptionOf(List<GoodsType>)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.ProductionType.ProductionType(ProductionType.java:73)	Change visibility of Constructor "ProductionType.ProductionType(Specification)" to private	ProductionType.ProductionType(Specification)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.ProductionType.ProductionType(ProductionType.java:83)	Change visibility of Constructor "ProductionType.ProductionType(List<AbstractGoods>)" to private	ProductionType.ProductionType(List<AbstractGoods>)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.ProductionType.ProductionType(ProductionType.java:96)	Constructor "ProductionType.ProductionType(List<AbstractGoods>,List<AbstractGoods>)" has 0 references	ProductionType.ProductionType(List<AbstractGoods>,List<AbstractGoods>)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.ProductionType.ProductionType(ProductionType.java:110)	Change visibility of Constructor "ProductionType.ProductionType(AbstractGoods,boolean,String)" to default	ProductionType.ProductionType(AbstractGoods,boolean,String)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.ProductionType.ProductionType(ProductionType.java:127)	Change visibility of Constructor "ProductionType.ProductionType(GoodsType,GoodsType,int)" to default	ProductionType.ProductionType(GoodsType,GoodsType,int)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.ProductionType.ProductionType(ProductionType.java:147)	Change visibility of Constructor "ProductionType.ProductionType(FreeColXMLReader,Specification)" to default	ProductionType.ProductionType(FreeColXMLReader,Specification)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.ProductionType.getOutput(ProductionType.java:225)	Change visibility of Method "ProductionType.getOutput(GoodsType)" to default	ProductionType.getOutput(GoodsType)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.ProductionType.appliesTo(ProductionType.java:282)	Change visibility of Method "ProductionType.appliesTo(String)" to default	ProductionType.appliesTo(String)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.ProductionType.appliesExactly(ProductionType.java:295)	Change visibility of Method "ProductionType.appliesExactly(String)" to default	ProductionType.appliesExactly(String)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.ProductionType.canProduce(ProductionType.java:309)	Change visibility of Method "ProductionType.canProduce(GoodsType,Collection<ProductionType>)" to default	ProductionType.canProduce(GoodsType,Collection<ProductionType>)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.ProductionType.getBestProductionType(ProductionType.java:324)	Change visibility of Method "ProductionType.getBestProductionType(GoodsType,Collection<ProductionType>)" to default	ProductionType.getBestProductionType(GoodsType,Collection<ProductionType>)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.ProductionType.getBestOutputFor(ProductionType.java:349)	Method "ProductionType.getBestOutputFor(GoodsType,Collection<ProductionType>)" has 0 references	ProductionType.getBestOutputFor(GoodsType,Collection<ProductionType>)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.ProductionType.getTagName(ProductionType.java:571)	Change visibility of Method "ProductionType.getTagName()" to default	ProductionType.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.HighSeas.HighSeas(HighSeas.java:48)	Change visibility of Constructor "HighSeas.HighSeas(Game)" to default	HighSeas.HighSeas(Game)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.HighSeas.HighSeas(HighSeas.java:58)	Constructor "HighSeas.HighSeas(Game,String)" has 0 references	HighSeas.HighSeas(Game,String)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.HighSeas.addDestination(HighSeas.java:77)	Change visibility of Method "HighSeas.addDestination(Location)" to default	HighSeas.addDestination(Location)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.HighSeas.removeDestination(HighSeas.java:95)	Change visibility of Method "HighSeas.removeDestination(Location)" to default	HighSeas.removeDestination(Location)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.HighSeas.getTagName(HighSeas.java:246)	Change visibility of Method "HighSeas.getTagName()" to default	HighSeas.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Goods.Goods(Goods.java:77)	Constructor "Goods.Goods(Game,String)" has 0 references	Goods.Goods(Game,String)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Goods.adjustAmount(Goods.java:127)	Method "Goods.adjustAmount()" is only called from tests	Goods.adjustAmount()	org.ucdetector.analyzeMarkerTestOnly	
net.sf.freecol.common.model.Goods.adjustAmount(Goods.java:127)	Change visibility of Method "Goods.adjustAmount()" to default	Goods.adjustAmount()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Player.independentNationName(Player.java:128)	Change visibility of Field "Player.independentNationName" to private	Player.independentNationName	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Player.newLandName(Player.java:140)	Change visibility of Field "Player.newLandName" to private	Player.newLandName	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Player.ai(Player.java:146)	Change visibility of Field "Player.ai" to private	Player.ai	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Player.ready(Player.java:149)	Change visibility of Field "Player.ready" to private	Player.ready	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Player.dead(Player.java:152)	Change visibility of Field "Player.dead" to private	Player.dead	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Player.attackedByPrivateers(Player.java:155)	Change visibility of Field "Player.attackedByPrivateers" to private	Player.attackedByPrivateers	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Player.tax(Player.java:196)	Change visibility of Field "Player.tax" to private	Player.tax	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Player.entryLocation(Player.java:199)	Change visibility of Field "Player.entryLocation" to private	Player.entryLocation	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Player.tension(Player.java:224)	Change visibility of Field "Player.tension" to private	Player.tension	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Player.bannedMissions(Player.java:227)	Change visibility of Field "Player.bannedMissions" to private	Player.bannedMissions	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Player.stance(Player.java:233)	Change visibility of Field "Player.stance" to private	Player.stance	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Player.modelMessages(Player.java:239)	Change visibility of Field "Player.modelMessages" to private	Player.modelMessages	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Player.settlements(Player.java:253)	Change visibility of Field "Player.settlements" to private	Player.settlements	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Player.highSeas(Player.java:280)	Change visibility of Field "Player.highSeas" to private	Player.highSeas	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Player.<init>(Player.java:342)	Change visibility of Member class "Player.UnitIterator" to private - May cause compile errors!	Player.UnitIterator	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Player.UnitIterator(Player.java:360)	Change visibility of Constructor "Player.UnitIterator.UnitIterator(Player,Predicate<Unit>)" to private	Player.UnitIterator.UnitIterator(Player,Predicate<Unit>)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Player.setNext(Player.java:385)	Change visibility of Method "Player.UnitIterator.setNext(Unit)" to private	Player.UnitIterator.setNext(Unit)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Player.remove(Player.java:407)	Change visibility of Method "Player.UnitIterator.remove(Unit)" to private	Player.UnitIterator.remove(Unit)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Player.reset(Player.java:414)	Change visibility of Method "Player.UnitIterator.reset()" to private	Player.UnitIterator.reset()	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Player.isPotentialEnemy(Player.java:867)	Change visibility of Method "Player.isPotentialEnemy(Player)" to default	Player.isPotentialEnemy(Player)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Player.isPotentialFriend(Player.java:885)	Change visibility of Method "Player.isPotentialFriend(Player)" to default	Player.isPotentialFriend(Player)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Player.modifyLiberty(Player.java:1404)	Change visibility of Method "Player.modifyLiberty(int)" to default	Player.modifyLiberty(int)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Player.getLastSale(Player.java:1729)	Change visibility of Method "Player.getLastSale(Location,GoodsType)" to private	Player.getLastSale(Location,GoodsType)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Player.getLastSaleTip(Player.java:1764)	Change visibility of Method "Player.getLastSaleTip(Location,GoodsType)" to default	Player.getLastSaleTip(Location,GoodsType)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Player.modifySales(Player.java:1826)	Method "Player.modifySales(GoodsType,int)" has 0 references	Player.modifySales(GoodsType,int)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Player.hasTraded(Player.java:1836)	Change visibility of Method "Player.hasTraded(GoodsType)" to private	Player.hasTraded(GoodsType)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Player.modifyIncomeBeforeTaxes(Player.java:1886)	Method "Player.modifyIncomeBeforeTaxes(GoodsType,int)" has 0 references	Player.modifyIncomeBeforeTaxes(GoodsType,int)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Player.modifyIncomeAfterTaxes(Player.java:1906)	Method "Player.modifyIncomeAfterTaxes(GoodsType,int)" has 0 references	Player.modifyIncomeAfterTaxes(GoodsType,int)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Player.hasUnit(Player.java:1998)	Change visibility of Method "Player.hasUnit(Unit)" to default	Player.hasUnit(Unit)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Player.hasUnitType(Player.java:2121)	Method "Player.hasUnitType(String)" has 0 references	Player.hasUnitType(String)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Player.addOwnable(Player.java:2299)	Change visibility of Method "Player.addOwnable(Ownable)" to default	Player.addOwnable(Ownable)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Player.removeOwnable(Player.java:2312)	Change visibility of Method "Player.removeOwnable(Ownable)" to default	Player.removeOwnable(Ownable)	org.ucdetector.analyzeMarkerVisibilityDefault	
